Date,Open,High,Low,Close,Volume
2019-11-27 01:30:00,15.5365,15.5365,15.4981,15.4981,3.46
2019-11-27 02:00:00,15.4981,15.5364,15.4981,15.5364,0.25
2019-11-27 02:30:00,15.5364,15.5364,15.43,15.43,9.53
2019-11-27 03:00:00,15.43,15.4333,15.43,15.4333,0.68
2019-11-27 03:30:00,15.4333,15.4333,15.2493,15.2493,5.41
2019-11-27 04:00:00,15.2493,15.2493,15.1121,15.1121,132.75
2019-11-27 04:30:00,15.1121,15.1121,15.1121,15.1121,0.0
2019-11-27 05:00:00,15.1121,15.1952,15.1121,15.1952,12.94
2019-11-27 05:30:00,15.1952,15.1952,15.1952,15.1952,0.0
2019-11-27 06:00:00,15.1952,15.1952,15.181,15.1835,4.6
2019-11-27 06:30:00,15.1835,15.1835,15.1835,15.1835,0.0
2019-11-27 07:00:00,15.1835,15.1835,15.1835,15.1835,0.0
2019-11-27 07:30:00,15.1835,15.1835,15.1835,15.1835,0.0
2019-11-27 08:00:00,15.1835,15.1835,15.1835,15.1835,0.0
2019-11-27 08:30:00,15.1835,15.1835,15.1835,15.1835,0.0
2019-11-27 09:00:00,15.13,15.13,14.7647,14.7647,23.99
2019-11-27 09:30:00,14.7647,14.7647,14.6948,14.6948,0.91
2019-11-27 10:00:00,14.6948,14.6948,14.6948,14.6948,0.0
2019-11-27 10:30:00,14.6948,14.6948,14.6948,14.6948,0.0
2019-11-27 11:00:00,14.6948,14.9349,14.6948,14.9202,3.3
2019-11-27 11:30:00,14.9202,15.3497,14.9202,15.3497,15.16
2019-11-27 12:00:00,15.3497,15.5134,15.3497,15.5134,31.31
2019-11-27 12:30:00,15.5031,15.5031,15.4059,15.4059,1.17
2019-11-27 13:00:00,15.4059,15.5,15.3925,15.5,5.22
2019-11-27 13:30:00,15.5,15.5575,15.5,15.5575,1.0
2019-11-27 14:00:00,15.5575,15.5575,15.5,15.5,3.49
2019-11-27 14:30:00,15.5,15.5,15.5,15.5,0.0
2019-11-27 15:00:00,15.5,15.5,15.5,15.5,0.0
2019-11-27 15:30:00,15.5,15.5,15.5,15.5,0.0
2019-11-27 16:00:00,15.5,15.5,15.5,15.5,0.0
2019-11-27 16:30:00,15.5,15.8044,15.5,15.8044,4.86
2019-11-27 17:00:00,15.8044,15.9647,15.8044,15.9647,0.2
2019-11-27 17:30:00,15.9647,15.9647,15.8495,15.9483,6.48
2019-11-27 18:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 18:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 19:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 19:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 20:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 20:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 21:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 21:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 22:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 22:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 23:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-27 23:30:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-28 00:00:00,15.9483,15.9483,15.9483,15.9483,0.0
2019-11-28 00:30:00,15.9483,16.0337,15.9483,16.0337,1.0
2019-11-28 01:00:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 01:30:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 02:00:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 02:30:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 03:00:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 03:30:00,16.0337,16.0337,16.0337,16.0337,0.0
2019-11-28 04:00:00,16.0337,16.0337,15.8307,15.8307,1.91
2019-11-28 04:30:00,15.8307,15.8307,15.8307,15.8307,0.0
2019-11-28 05:00:00,15.8307,15.8307,15.8307,15.8307,0.0
2019-11-28 05:30:00,15.8307,15.8307,15.8307,15.8307,0.0
2019-11-28 06:00:00,15.8307,15.8307,15.7783,15.7783,6.44
2019-11-28 06:30:00,15.7783,15.7783,15.7783,15.7783,0.0
2019-11-28 07:00:00,15.7783,15.7783,15.7783,15.7783,0.0
2019-11-28 07:30:00,15.7783,15.7783,15.7783,15.7783,0.0
2019-11-28 08:00:00,15.7783,15.7783,15.7783,15.7783,0.0
2019-11-28 08:30:00,15.7783,16.038,15.7783,16.038,31.57
2019-11-28 09:00:00,16.038,16.038,16.038,16.038,0.0
2019-11-28 09:30:00,16.038,16.038,15.9657,15.9883,2.43
2019-11-28 10:00:00,15.9883,15.9883,15.821,15.821,3.54
2019-11-28 10:30:00,15.821,15.821,15.821,15.821,0.0
2019-11-28 11:00:00,15.821,15.821,15.821,15.821,0.0
2019-11-28 11:30:00,15.821,15.821,15.7841,15.7841,28.03
2019-11-28 12:00:00,15.7841,15.7841,15.7841,15.7841,0.0
2019-11-28 12:30:00,15.7841,15.7841,15.7841,15.7841,0.0
2019-11-28 13:00:00,15.7841,15.7841,15.7841,15.7841,0.0
2019-11-28 13:30:00,15.7841,15.7841,15.7841,15.7841,0.0
2019-11-28 14:00:00,15.7841,15.7841,15.6688,15.6688,6.0
2019-11-28 14:30:00,15.6688,15.6688,15.6688,15.6688,0.0
2019-11-28 15:00:00,15.6688,15.6688,15.6688,15.6688,0.0
2019-11-28 15:30:00,15.6688,15.6688,15.6688,15.6688,0.0
2019-11-28 16:00:00,15.6688,15.8855,15.6688,15.8855,4.19
2019-11-28 16:30:00,15.8855,15.905,15.8048,15.8681,53.32
2019-11-28 17:00:00,15.8681,15.8681,15.8681,15.8681,0.0
2019-11-28 17:30:00,15.8681,15.8681,15.8681,15.8681,0.0
2019-11-28 18:00:00,15.8681,15.8681,15.8681,15.8681,0.0
2019-11-28 18:30:00,15.8681,15.8681,15.845,15.845,0.45
2019-11-28 19:00:00,15.845,15.845,15.845,15.845,0.96
2019-11-28 19:30:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 20:00:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 20:30:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 21:00:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 21:30:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 22:00:00,15.845,15.845,15.845,15.845,0.0
2019-11-28 22:30:00,15.845,15.845,15.7034,15.7034,7.76
2019-11-28 23:00:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-28 23:30:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 00:00:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 00:30:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 01:00:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 01:30:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 02:00:00,15.7034,15.7034,15.7034,15.7034,0.0
2019-11-29 02:30:00,15.7034,15.71,15.6761,15.6761,4.59
2019-11-29 03:00:00,15.6761,15.6761,15.6761,15.6761,0.0
2019-11-29 03:30:00,15.6761,15.6761,15.6761,15.6761,0.0
2019-11-29 04:00:00,15.6761,15.6761,15.6522,15.6522,3.43
2019-11-29 04:30:00,15.6522,15.6534,15.6522,15.6534,0.5
2019-11-29 05:00:00,15.6534,15.6534,15.6002,15.6002,20.0
2019-11-29 05:30:00,15.6002,15.6002,15.6002,15.6002,0.0
2019-11-29 06:00:00,15.6002,15.6002,15.542,15.542,2.49
2019-11-29 06:30:00,15.542,15.542,15.542,15.542,0.0
2019-11-29 07:00:00,15.542,15.6224,15.542,15.6224,3.73
2019-11-29 07:30:00,15.6224,15.6224,15.6224,15.6224,0.0
2019-11-29 08:00:00,15.6224,15.6224,15.6224,15.6224,0.0
2019-11-29 08:30:00,15.7034,15.7562,15.6805,15.7562,41.67
2019-11-29 09:00:00,15.7562,15.7562,15.7106,15.7106,5.07
2019-11-29 09:30:00,15.7106,15.7106,15.7106,15.7106,0.0
2019-11-29 10:00:00,15.7106,15.8631,15.7106,15.8631,3.73
2019-11-29 10:30:00,15.8631,15.9343,15.8631,15.9343,80.46
2019-11-29 11:00:00,15.9343,15.9343,15.9343,15.9343,0.0
2019-11-29 11:30:00,15.9343,15.9343,15.9343,15.9343,0.0
2019-11-29 12:00:00,15.9343,15.9343,15.9228,15.9228,1.0
2019-11-29 12:30:00,15.9228,15.9228,15.9228,15.9228,0.0
2019-11-29 13:00:00,15.9228,15.9228,15.9228,15.9228,0.0
2019-11-29 13:30:00,15.9399,15.9399,15.9399,15.9399,2.12
2019-11-29 14:00:00,15.9399,15.9719,15.9399,15.9719,91.89
2019-11-29 14:30:00,15.9719,15.9719,15.9719,15.9719,0.0
2019-11-29 15:00:00,15.9719,15.9719,15.9719,15.9719,0.0
2019-11-29 15:30:00,15.9719,15.9719,15.9719,15.9719,0.0
2019-11-29 16:00:00,15.9719,16.25,15.9719,16.25,15.42
2019-11-29 16:30:00,16.25,16.25,16.2378,16.2378,2.66
2019-11-29 17:00:00,16.2378,16.2401,16.2378,16.2401,0.2
2019-11-29 17:30:00,16.2401,16.2401,16.1881,16.2299,6.29
2019-11-29 18:00:00,16.2299,16.2299,16.1,16.1,13.81
2019-11-29 18:30:00,16.1,16.1569,16.1,16.1569,1.0
2019-11-29 19:00:00,16.1569,16.1569,16.1569,16.1569,0.0
2019-11-29 19:30:00,16.1569,16.1569,16.0412,16.0412,2.0
2019-11-29 20:00:00,16.0412,16.0412,16.0412,16.0412,0.0
2019-11-29 20:30:00,16.0412,16.0412,16.0412,16.0412,0.0
2019-11-29 21:00:00,16.0412,16.0412,16.0,16.0,2.96
2019-11-29 21:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-29 22:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-29 22:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-29 23:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-29 23:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 00:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 00:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 01:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 01:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 02:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 02:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 03:00:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 03:30:00,16.0,16.0,16.0,16.0,0.0
2019-11-30 04:00:00,16.0,16.003,15.9992,15.9992,9.3
2019-11-30 04:30:00,15.9992,15.9992,15.9992,15.9992,0.0
2019-11-30 05:00:00,15.9992,15.9992,15.9992,15.9992,0.0
2019-11-30 05:30:00,15.9992,15.9992,15.9992,15.9992,0.0
2019-11-30 06:00:00,15.9992,15.9992,15.9992,15.9992,0.0
2019-11-30 06:30:00,15.9992,15.9992,15.9992,15.9992,0.0
2019-11-30 07:00:00,15.9992,16.0659,15.9992,16.0659,6.84
2019-11-30 07:30:00,16.0659,16.0659,16.0659,16.0659,0.0
2019-11-30 08:00:00,16.0659,16.1455,16.0659,16.1455,4.5
2019-11-30 08:30:00,16.1455,16.1455,16.1455,16.1455,0.0
2019-11-30 09:00:00,16.1455,16.1455,16.0873,16.0921,23.12
2019-11-30 09:30:00,16.0921,16.0921,15.9916,15.9916,30.16
2019-11-30 10:00:00,15.9916,15.9916,15.9916,15.9916,0.0
2019-11-30 10:30:00,15.9916,15.9916,15.9916,15.9916,0.0
2019-11-30 11:00:00,15.9916,15.9916,15.9916,15.9916,0.0
2019-11-30 11:30:00,15.9,15.9,15.89,15.89,13.35
2019-11-30 12:00:00,15.89,15.89,15.89,15.89,0.0
2019-11-30 12:30:00,15.9592,16.0015,15.9592,16.0015,10.47
2019-11-30 13:00:00,16.0015,16.0015,15.8499,15.8499,2.26
2019-11-30 13:30:00,15.8499,15.8499,15.8499,15.8499,0.0
2019-11-30 14:00:00,15.8499,15.8499,15.8499,15.8499,0.0
2019-11-30 14:30:00,15.8499,15.8499,15.8499,15.8499,0.0
2019-11-30 15:00:00,15.8499,15.8499,15.6,15.6532,30.05
2019-11-30 15:30:00,15.6532,15.6532,15.6,15.6,1.6
2019-11-30 16:00:00,15.6,15.6,15.6,15.6,0.0
2019-11-30 16:30:00,15.6,15.6,15.6,15.6,0.0
2019-11-30 17:00:00,15.6,15.6,15.6,15.6,0.0
2019-11-30 17:30:00,15.6,15.6,15.6,15.6,0.0
2019-11-30 18:00:00,15.6,15.6,15.5486,15.5486,18.17
2019-11-30 18:30:00,15.5486,15.5486,15.5486,15.5486,0.0
2019-11-30 19:00:00,15.5486,15.5486,15.5486,15.5486,0.0
2019-11-30 19:30:00,15.5486,15.5486,15.5486,15.5486,0.0
2019-11-30 20:00:00,15.5486,15.5486,15.5486,15.5486,0.0
2019-11-30 20:30:00,15.5486,15.5486,15.5486,15.5486,0.0
2019-11-30 21:00:00,15.5486,15.6948,15.5486,15.6948,1.43
2019-11-30 21:30:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-11-30 22:00:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-11-30 22:30:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-11-30 23:00:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-11-30 23:30:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-12-01 00:00:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-12-01 00:30:00,15.6948,15.6948,15.6948,15.6948,0.0
2019-12-01 01:00:00,15.6948,15.6948,15.4768,15.4768,6.3
2019-12-01 01:30:00,15.4768,15.4768,15.2843,15.2843,1.6
2019-12-01 02:00:00,15.2843,15.2849,15.2843,15.2849,1.99
2019-12-01 02:30:00,15.2849,15.2849,15.2849,15.2849,0.0
2019-12-01 03:00:00,15.2849,15.2849,15.0,15.0098,44.12
2019-12-01 03:30:00,15.0098,15.0098,15.0098,15.0098,0.0
2019-12-01 04:00:00,15.0098,15.106,15.0098,15.0774,1.48
2019-12-01 04:30:00,15.0774,15.0774,15.0774,15.0774,0.0
2019-12-01 05:00:00,15.0774,15.108,15.0774,15.1056,17.97
2019-12-01 05:30:00,15.1056,15.1056,15.1056,15.1056,0.0
2019-12-01 06:00:00,15.1056,15.1056,15.1056,15.1056,0.0
2019-12-01 06:30:00,15.1056,15.1552,15.1056,15.1174,4.62
2019-12-01 07:00:00,15.1174,15.1174,15.1174,15.1174,0.0
2019-12-01 07:30:00,15.1174,15.1174,15.1174,15.1174,0.0
2019-12-01 08:00:00,15.1174,15.129,15.1174,15.1174,18.83
2019-12-01 08:30:00,15.1174,15.1174,15.1174,15.1174,0.0
2019-12-01 09:00:00,15.1174,15.1174,15.0679,15.0679,0.5
2019-12-01 09:30:00,15.0679,15.1488,15.0,15.1488,3.25
2019-12-01 10:00:00,15.1488,15.1698,15.1488,15.1698,28.61
2019-12-01 10:30:00,15.1698,15.2714,15.1698,15.27,66.48
2019-12-01 11:00:00,15.27,15.27,15.27,15.27,0.0
2019-12-01 11:30:00,15.27,15.27,15.27,15.27,0.0
2019-12-01 12:00:00,15.27,15.27,15.2123,15.2123,3.41
2019-12-01 12:30:00,15.2123,15.2142,15.2123,15.2142,2.3
2019-12-01 13:00:00,15.2142,15.2142,15.2142,15.2142,0.0
2019-12-01 13:30:00,15.2142,15.2142,15.2142,15.2142,0.0
2019-12-01 14:00:00,15.2142,15.4301,15.2142,15.4301,1.07
2019-12-01 14:30:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 15:00:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 15:30:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 16:00:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 16:30:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 17:00:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 17:30:00,15.4301,15.4301,15.4301,15.4301,0.0
2019-12-01 18:00:00,15.4301,15.4301,15.3097,15.3097,0.43
2019-12-01 18:30:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 19:00:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 19:30:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 20:00:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 20:30:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 21:00:00,15.3097,15.3097,15.3097,15.3097,0.0
2019-12-01 21:30:00,15.3097,15.391,15.3097,15.391,66.98
2019-12-01 22:00:00,15.391,15.391,15.391,15.391,0.0
2019-12-01 22:30:00,15.391,15.391,15.391,15.391,0.0
2019-12-01 23:00:00,15.391,15.391,15.391,15.391,0.0
2019-12-01 23:30:00,15.391,15.391,15.391,15.391,0.0
2019-12-02 00:00:00,15.391,15.391,15.391,15.391,0.0
2019-12-02 00:30:00,15.391,15.3958,15.39,15.3958,6.87
2019-12-02 01:00:00,15.3958,15.3958,15.3958,15.3958,0.0
2019-12-02 01:30:00,15.3958,15.3958,15.3958,15.3958,0.0
2019-12-02 02:00:00,15.3958,15.3958,15.3958,15.3958,0.0
2019-12-02 02:30:00,15.3958,15.5581,15.3958,15.5581,0.47
2019-12-02 03:00:00,15.5581,15.5581,15.4995,15.4995,4.76
2019-12-02 03:30:00,15.4995,15.4995,15.4365,15.4365,6.62
2019-12-02 04:00:00,15.4365,15.4365,15.4365,15.4365,2.0
2019-12-02 04:30:00,15.4365,15.4365,15.4365,15.4365,0.0
2019-12-02 05:00:00,15.4365,15.4365,15.39,15.39,4.38
2019-12-02 05:30:00,15.39,15.39,15.2588,15.2588,0.48
2019-12-02 06:00:00,15.2588,15.2588,15.2,15.2,2.0
2019-12-02 06:30:00,15.2,15.2383,15.2,15.2383,2.75
2019-12-02 07:00:00,15.2383,15.2383,15.2383,15.2383,0.21
2019-12-02 07:30:00,15.2383,15.2383,15.2383,15.2383,0.0
2019-12-02 08:00:00,15.2383,15.2383,15.2383,15.2383,0.0
2019-12-02 08:30:00,15.2383,15.2383,15.085,15.085,0.21
2019-12-02 09:00:00,15.085,15.085,15.085,15.085,0.0
2019-12-02 09:30:00,15.085,15.085,15.085,15.085,0.0
2019-12-02 10:00:00,15.085,15.085,15.085,15.085,0.0
2019-12-02 10:30:00,15.085,15.085,15.085,15.085,0.0
2019-12-02 11:00:00,15.3072,15.3072,15.2804,15.2804,9.98
2019-12-02 11:30:00,15.2804,15.2804,15.2804,15.2804,0.0
2019-12-02 12:00:00,15.2804,15.2804,15.2298,15.2298,19.68
2019-12-02 12:30:00,15.2298,15.2298,15.2298,15.2298,0.0
2019-12-02 13:00:00,15.2298,15.2298,15.2298,15.2298,0.0
2019-12-02 13:30:00,15.2298,15.2674,15.2298,15.2644,19.68
2019-12-02 14:00:00,15.2644,15.2644,15.2644,15.2644,0.0
2019-12-02 14:30:00,15.2644,15.2644,15.2644,15.2644,0.0
2019-12-02 15:00:00,15.2644,15.2644,15.2644,15.2644,0.0
2019-12-02 15:30:00,15.2644,15.2644,15.2644,15.2644,0.0
2019-12-02 16:00:00,15.2644,15.2806,15.2644,15.2806,0.25
2019-12-02 16:30:00,15.2806,15.2806,15.2806,15.2806,0.0
2019-12-02 17:00:00,15.2806,15.2806,15.22,15.22,7.38
2019-12-02 17:30:00,15.22,15.22,15.22,15.22,0.0
2019-12-02 18:00:00,15.22,15.22,15.1394,15.1394,0.46
2019-12-02 18:30:00,15.1394,15.1394,15.1394,15.1394,0.0
2019-12-02 19:00:00,15.1394,15.1394,15.1394,15.1394,0.0
2019-12-02 19:30:00,15.1394,15.1394,15.1394,15.1394,0.0
2019-12-02 20:00:00,15.1394,15.1394,15.1394,15.1394,0.0
2019-12-02 20:30:00,15.1394,15.1899,15.1394,15.1899,1.32
2019-12-02 21:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-02 21:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-02 22:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-02 22:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-02 23:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-02 23:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 00:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 00:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 01:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 01:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 02:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 02:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 03:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 03:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 04:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 04:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 05:00:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 05:30:00,15.1899,15.1899,15.1899,15.1899,0.0
2019-12-03 06:00:00,15.1899,15.211,15.1899,15.211,1.45
2019-12-03 06:30:00,15.211,15.211,15.211,15.211,0.0
2019-12-03 07:00:00,15.211,15.2522,15.211,15.2522,0.6
2019-12-03 07:30:00,15.2522,15.2522,15.2522,15.2522,0.0
2019-12-03 08:00:00,15.2522,15.2522,15.2291,15.2291,3.63
2019-12-03 08:30:00,15.2291,15.2291,15.2291,15.2291,0.0
2019-12-03 09:00:00,15.2291,15.2291,15.2291,15.2291,0.0
2019-12-03 09:30:00,15.2291,15.2291,15.17,15.17,3.0
2019-12-03 10:00:00,15.17,15.17,15.17,15.17,0.0
2019-12-03 10:30:00,15.17,15.17,15.1656,15.1656,0.44
2019-12-03 11:00:00,15.1656,15.1656,15.1656,15.1656,0.0
2019-12-03 11:30:00,15.1656,15.1656,15.1656,15.1656,0.0
2019-12-03 12:00:00,15.1656,15.1656,15.1656,15.1656,0.0
2019-12-03 12:30:00,15.1656,15.1656,15.1656,15.1656,0.0
2019-12-03 13:00:00,15.1656,15.278,15.1656,15.278,1.25
2019-12-03 13:30:00,15.278,15.278,15.224,15.224,5.93
2019-12-03 14:00:00,15.224,15.224,15.224,15.224,0.0
2019-12-03 14:30:00,15.224,15.2785,15.224,15.2785,13.56
2019-12-03 15:00:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 15:30:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 16:00:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 16:30:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 17:00:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 17:30:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 18:00:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 18:30:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 19:00:00,15.2785,15.2785,15.2785,15.2785,0.0
2019-12-03 19:30:00,15.2785,15.3513,15.2785,15.3513,1.9
2019-12-03 20:00:00,15.3513,15.3685,15.2769,15.2769,11.06
2019-12-03 20:30:00,15.2769,15.2769,15.2769,15.2769,0.0
2019-12-03 21:00:00,15.2769,15.2769,15.2769,15.2769,0.0
2019-12-03 21:30:00,15.2769,15.2769,15.2769,15.2769,0.0
2019-12-03 22:00:00,15.2769,15.3,15.2769,15.3,4.5
2019-12-03 22:30:00,15.3,15.3,15.3,15.3,2.14
2019-12-03 23:00:00,15.3,15.3,15.3,15.3,0.0
2019-12-03 23:30:00,15.3,15.3,15.3,15.3,0.0
2019-12-04 00:00:00,15.3,15.3,15.3,15.3,0.0
2019-12-04 00:30:00,15.3,15.3,15.0417,15.0417,2.0
2019-12-04 01:00:00,15.0417,15.0417,15.0417,15.0417,0.0
2019-12-04 01:30:00,15.0417,15.0417,15.0417,15.0417,0.0
2019-12-04 02:00:00,15.0417,15.0664,15.0417,15.0664,9.39
2019-12-04 02:30:00,15.0664,15.0664,15.0664,15.0664,0.0
2019-12-04 03:00:00,15.0664,15.0664,15.0664,15.0664,0.0
2019-12-04 03:30:00,15.0664,15.0664,15.0664,15.0664,0.0
2019-12-04 04:00:00,15.0664,15.0664,15.0664,15.0664,0.0
2019-12-04 04:30:00,15.0664,15.0664,15.0664,15.0664,0.0
2019-12-04 05:00:00,15.0664,15.0664,15.0664,15.0664,0.0
